name,category,min_investment,returns,risk,fund_house,is_sip
ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1132 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1134 Plan H Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1144 Days Plan T Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1151 Days Plan S Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 77 - 1473 Days Plan C Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1102 Days Plan Z Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1115 Days Plan X Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1127 Days Plan R Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1130 Days Plan T Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1135 Days Plan W Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -1150 Days Plan N Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1156 Days Plan U Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1168 Days Plan J Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1170 Days Plan I Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1185 Days Plan F Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1185 Days Plan F Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1185 Days Plan F Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1185 Days Plan F Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan C Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan E Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan E Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan E Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1190 Days Plan E Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1212 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 1281 Days Plan V Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 188 Days Plan L Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 188 Days Plan L Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 188 Days Plan L Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 188 Days Plan L Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan K Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan K Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan K Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan K Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan M Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 - 95 Days Plan M Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -95 Days Plan M Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 78 -95 Days Plan M Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan O Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan O Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan O Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan O Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan P Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan P Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan P Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1104 Days Plan P Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1105 Days Plan B Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Seires 79 - 1106 Days Plan M Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1106 Days Plan M  Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1106 Days Plan M Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1106 Days Plan M Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1118 Days Plan K Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1118 Days Plan K Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1118 Days Plan K Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1118 Days Plan K Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1120 Days Plan J Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1120 Days Plan J Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1120 Days Plan J Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1130 Days Plan E  Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1140 Days Plan D  Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1140 Days Plan D  Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1140 Days Plan D  Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1140 Days Plan D  Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1218 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1218 Days Plan A Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1218 Days Plan A Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1218 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1404 Days Plan T Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1404 Days Plan T Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 79 - 1404 Days Plan T Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1100 Days Plan A Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1100 Days Plan A Direct Plan Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1100 Days Plan A Direct Plan Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1100 Days Plan A Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Direct Plan - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Direct Plan - Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1125 Days Plan S - Dividend Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
ICICI Prudential Fixed Maturity Plan - Series 80 - 1138 Days Plan R - Cumulative Option,-,1000,{},Moderate,ICICI Prudential Mutual Fund,True
