code,name,amc,category,type
139199,BANDHAN Corporate Bond Fund - Direct Quarterly IDCW,Bandhan Mutual Fund,INF194KA1S84,Other
139204,BANDHAN Corporate Bond Fund - Regular Annual IDCW,Bandhan Mutual Fund,INF194KA1S27,Other
135914,BANDHAN Corporate Bond Fund - Regular Growth,Bandhan Mutual Fund,-,Other
139203,BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW,Bandhan Mutual Fund,INF194KA1R93,Other
139202,BANDHAN Corporate Bond Fund - Regular Monthly IDCW,Bandhan Mutual Fund,INF194KA1R36,Other
135915,BANDHAN Corporate Bond Fund - Regular Periodic IDCW,Bandhan Mutual Fund,INF194KA1M07,Other
139205,BANDHAN Corporate Bond Fund - Regular Quarterly IDCW,Bandhan Mutual Fund,INF194KA1R69,Other
150230,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01EO2,Other
150229,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,-,Other
150231,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01EK0,Other
150228,BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01EM6,Other
150236,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01GV2,Other
150237,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option,Baroda BNP Paribas Mutual Fund,-,Other
150238,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01GR0,Other
150239,BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option,Baroda BNP Paribas Mutual Fund,INF251K01GT6,Other
150233,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION,Baroda BNP Paribas Mutual Fund,INF251K01EV7,Other
150235,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION,Baroda BNP Paribas Mutual Fund,-,Other
150234,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION,Baroda BNP Paribas Mutual Fund,INF251K01ER5,Other
150232,BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION,Baroda BNP Paribas Mutual Fund,INF251K01ET1,Other
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,Canara Robeco Mutual Fund,-,Other
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),Canara Robeco Mutual Fund,INF760K01HD8,Other
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,Canara Robeco Mutual Fund,-,Other
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),Canara Robeco Mutual Fund,INF760K01HA4,Other
144646,DSP Corporate Bond Fund - Direct - Growth,DSP Mutual Fund,-,Other
144647,DSP Corporate Bond Fund - Direct - IDCW,DSP Mutual Fund,INF740KA1KG3,Other
144651,DSP Corporate Bond Fund - Direct - IDCW - Monthly,DSP Mutual Fund,INF740KA1KI9,Other
144648,DSP Corporate Bond Fund - Direct - IDCW - Quarterly,DSP Mutual Fund,INF740KA1KK5,Other
144644,DSP Corporate Bond Fund - Regular - Growth,DSP Mutual Fund,-,Other
144650,DSP Corporate Bond Fund - Regular - IDCW,DSP Mutual Fund,INF740KA1JZ5,Other
144645,DSP Corporate Bond Fund - Regular - IDCW - Monthly,DSP Mutual Fund,INF740KA1KB4,Other
144649,DSP Corporate Bond Fund - Regular - IDCW - Quarterly,DSP Mutual Fund,INF740KA1KD0,Other
119289,Franklin India Corporate Debt Fund - Direct - Bonus,Franklin Templeton Mutual Fund,-,Other
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,Franklin Templeton Mutual Fund,-,Other
100528,Franklin India Corporate Debt Fund - Growth,Franklin Templeton Mutual Fund,-,Other
100532,Franklin India Corporate Debt Fund - Monthly Bonus,Franklin Templeton Mutual Fund,-,Other
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,Franklin Templeton Mutual Fund,INF090I01DI2,Other
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,Franklin Templeton Mutual Fund,INF090I01FY4,Other
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,Franklin Templeton Mutual Fund,INF090I01FV0,Other
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,Franklin Templeton Mutual Fund,INF090I01FR8,Other
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,Franklin Templeton Mutual Fund,INF090I01FT4,Other
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,Franklin Templeton Mutual Fund,INF090I01DO0,Other
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,Franklin Templeton Mutual Fund,INF090I01DK8,Other
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,Franklin Templeton Mutual Fund,INF090I01DM4,Other
113070,HDFC Corporate Bond Fund - Growth Option,HDFC Mutual Fund,-,Other
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,HDFC Mutual Fund,-,Other
132848,HDFC Corporate Bond Fund - IDCW Option,HDFC Mutual Fund,INF179KA1D25,Other
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,HDFC Mutual Fund,-,Other
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,HDFC Mutual Fund,INF179K01DE8,Other
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,HDFC Mutual Fund,INF179K01XC0,Other
151000,HSBC Corporate Bond Fund - Direct Annual IDCW,HSBC Mutual Fund,INF917K01VY1,Other
150996,HSBC Corporate Bond Fund - Direct Growth,HSBC Mutual Fund,-,Other
150998,HSBC Corporate Bond Fund - Direct Quarterly IDCW,HSBC Mutual Fund,INF917K01HO1,Other
150997,HSBC Corporate Bond Fund - Direct Semi Annual IDCW,HSBC Mutual Fund,INF917K01HQ6,Other
151001,HSBC Corporate Bond Fund - Regular Annual IDCW,HSBC Mutual Fund,INF917K01WA9,Other
150992,HSBC Corporate Bond Fund - Regular Growth,HSBC Mutual Fund,-,Other
150993,HSBC Corporate Bond Fund - Regular Quarterly IDCW,HSBC Mutual Fund,INF917K01AG2,Other
150994,HSBC Corporate Bond Fund - Regular Semi Annual IDCW,HSBC Mutual Fund,INF917K01AJ6,Other
150995,HSBC Corporate Bond Fund -Regular Plan - Bonus,HSBC Mutual Fund,-,Other
130947,ICICI Prudential Corporate Bond Fund - Bonus,ICICI Prudential Mutual Fund,-,Other
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,ICICI Prudential Mutual Fund,-,Other
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,ICICI Prudential Mutual Fund,-,Other
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,ICICI Prudential Mutual Fund,INF109K015B3,Other
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,ICICI Prudential Mutual Fund,-,Other
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,ICICI Prudential Mutual Fund,INF109KA1N20,Other
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,ICICI Prudential Mutual Fund,INF109K018B7,Other
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,ICICI Prudential Mutual Fund,INF109K012C8,Other
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,ICICI Prudential Mutual Fund,INF109K011C0,Other
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,ICICI Prudential Mutual Fund,INF109K01CS7,Other
111987,ICICI Prudential Corporate Bond Fund - Growth,ICICI Prudential Mutual Fund,-,Other
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,ICICI Prudential Mutual Fund,INF109KA1N04,Other
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,ICICI Prudential Mutual Fund,INF109K01CT5,Other
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,ICICI Prudential Mutual Fund,-,Other
111985,ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend,ICICI Prudential Mutual Fund,-,Other
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,ICICI Prudential Mutual Fund,INF109K01SM6,Other
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,ICICI Prudential Mutual Fund,INF109K01SO2,Other
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,ICICI Prudential Mutual Fund,-,Other
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,ICICI Prudential Mutual Fund,INF109K01CH0,Other
111972,ICICI Prudential Corporate Bond Fund Retail Growth,ICICI Prudential Mutual Fund,-,Other
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,ICICI Prudential Mutual Fund,INF109K01CI8,Other
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,ICICI Prudential Mutual Fund,INF109K01CJ6,Other
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,ICICI Prudential Mutual Fund,INF109K01CG2,Other
106179,Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01QY1,Other
120500,Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RB7,Other
120499,Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RE1,Other
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,Invesco Mutual Fund,-,Other
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RH4,Other
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RJ0,Other
116109,Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RL6,Other
106177,Invesco India Corporate Bond Fund - Growth,Invesco Mutual Fund,-,Other
106171,Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RO0,Other
106172,Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment),Invesco Mutual Fund,INF205K01RQ5,Other
133770,Kotak Coporate Bond Fund- Retail Plan-Growth Option,Kotak Mahindra Mutual Fund,-,Other
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,Kotak Mahindra Mutual Fund,-,Other
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,Kotak Mahindra Mutual Fund,-,Other
133772,Kotak Corporate Bond Fund- Institutional Plan-Growth Option,Kotak Mahindra Mutual Fund,-,Other
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,Kotak Mahindra Mutual Fund,-,Other
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,Kotak Mahindra Mutual Fund,INF178L01BP8,Other
133777,Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option,Kotak Mahindra Mutual Fund,-,Other
133779,Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option,Kotak Mahindra Mutual Fund,-,Other
133771,Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option,Kotak Mahindra Mutual Fund,-,Other
133783,Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option,Kotak Mahindra Mutual Fund,-,Other
133776,Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option,Kotak Mahindra Mutual Fund,-,Other
133786,Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option,Kotak Mahindra Mutual Fund,INF178L01BT0,Other
148755,Mirae Asset Corporate Bond Fund Direct Growth Plan,Mirae Asset Mutual Fund,-,Other
148756,Mirae Asset Corporate Bond Fund Direct IDCW,Mirae Asset Mutual Fund,INF769K01HE7,Other
148757,Mirae Asset Corporate Bond Fund Regular Growth,Mirae Asset Mutual Fund,-,Other
148758,Mirae Asset Corporate Bond Fund Regular IDCW,Mirae Asset Mutual Fund,INF769K01HB3,Other
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,Nippon India Mutual Fund,INF204K01EG7,Other
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,Nippon India Mutual Fund,INF204K01C23,Other
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,Nippon India Mutual Fund,INF204KA1EP6,Other
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204K01C64,Other
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204K01C80,Other
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,Nippon India Mutual Fund,INF204K01C49,Other
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,Nippon India Mutual Fund,-,Other
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,Nippon India Mutual Fund,-,Other
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,Nippon India Mutual Fund,-,Other
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,Nippon India Mutual Fund,INF204KA1EN1,Other
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,Nippon India Mutual Fund,INF204K01EK9,Other
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,Nippon India Mutual Fund,INF204K01EM5,Other
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,Nippon India Mutual Fund,INF204K01EI3,Other
138317,PGIM India Corporate Bond Fund - Annual Dividend,PGIM India Mutual Fund,INF223J01CZ3,Other
138329,PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend,PGIM India Mutual Fund,-,Other
138330,PGIM India Corporate Bond Fund - Direct Plan - Growth,PGIM India Mutual Fund,-,Other
138331,PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend,PGIM India Mutual Fund,-,Other
138332,PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend,PGIM India Mutual Fund,INF223J01OS3,Other
138318,PGIM India Corporate Bond Fund - Growth,PGIM India Mutual Fund,-,Other
138316,PGIM India Corporate Bond Fund - Monthly Dividend,PGIM India Mutual Fund,INF223J01DD8,Other
138323,PGIM India Corporate Bond Fund - Premium Plus Plan - Growth,PGIM India Mutual Fund,-,Other
138315,PGIM India Corporate Bond Fund - Quarterly Dividend,PGIM India Mutual Fund,INF223J01DF3,Other
138336,PGIM India Premier Bond Fund - Annual Bonus,PGIM India Mutual Fund,-,Other
138324,PGIM India Premier Bond Fund - Bonus,PGIM India Mutual Fund,-,Other
138333,PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus,PGIM India Mutual Fund,-,Other
138334,PGIM India Premier Bond Fund - Half-Yearly Bonus,PGIM India Mutual Fund,-,Other
146215,SBI Corporate Bond Fund - Direct Plan - Growth,SBI Mutual Fund,-,Other
146212,SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1YT0,Other
146216,SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1YV6,Other
146207,SBI Corporate Bond Fund - Regular Plan - Growth,SBI Mutual Fund,-,Other
146208,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1YO1,Other
146210,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),SBI Mutual Fund,INF200KA1YQ6,Other
119628,Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01PD9,Other
119631,Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01OZ5,Other
119621,Sundaram Corporate Bond Fund Direct Plan - Growth,Sundaram Mutual Fund,-,Other
119624,Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01OY8,Other
119622,Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01NT0,Other
119630,Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01NV6,Other
100788,Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01IE2,Other
100787,Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01ID4,Other
100785,Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01IB8,Other
100786,Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW),Sundaram Mutual Fund,INF903J01IC6,Other
100789,Sundaram Corporate Bond Fund Regular Plan- Growth,Sundaram Mutual Fund,-,Other
149361,Tata Corporate Bond Fund-Direct Plan-Growth,Tata Mutual Fund,-,Other
149364,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout,Tata Mutual Fund,-,Other
149357,Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment,Tata Mutual Fund,INF277KA1273,Other
149355,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout,Tata Mutual Fund,-,Other
149356,Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment,Tata Mutual Fund,INF277KA1265,Other
149362,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout,Tata Mutual Fund,-,Other
149358,Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment,Tata Mutual Fund,INF277KA1281,Other
149351,Tata Corporate Bond Fund-Regular Plan-Growth,Tata Mutual Fund,-,Other
149353,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout,Tata Mutual Fund,-,Other
149363,Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment,Tata Mutual Fund,INF277KA1349,Other
149360,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout,Tata Mutual Fund,-,Other
149352,Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Reinvestment,Tata Mutual Fund,INF277KA1331,Other
149354,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Payout,Tata Mutual Fund,-,Other
149359,Tata Corporate Bond Fund-Regular Plan-IDCW Quarterly Reinvestment,Tata Mutual Fund,INF277KA1356,Other
151320,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-GROWTH,Trust Mutual Fund,-,Other
151321,TRUSTMF CORPORATE BOND FUND-DIRECT PLAN-MONTHLY IDCW,Trust Mutual Fund,INF0GCD01578,Other
151322,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-GROWTH,Trust Mutual Fund,-,Other
151319,TRUSTMF CORPORATE BOND FUND-REGULAR PLAN-MONTHLY IDCW,Trust Mutual Fund,INF0GCD01545,Other
143241,Union Corporate Bond Fund - Direct Plan - Growth Option,Union Mutual Fund,-,Other
143242,Union Corporate Bond Fund - Direct Plan - IDCW Option,Union Mutual Fund,INF582M01DV3,Other
143239,Union Corporate Bond Fund - Regular Plan - Growth Option,Union Mutual Fund,-,Other
143240,Union Corporate Bond Fund - Regular Plan - IDCW Option,Union Mutual Fund,INF582M01DZ4,Other
148085,UTI - Bond Fund ( Segregated - 17022020) - Regular Plan - Growth Option,UTI Mutual Fund,-,Other
148086,UTI - Bond Fund (Segregated - 17022020) - Direct Plan - Growth Option,UTI Mutual Fund,-,Other
148076,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Annual IDCW,UTI Mutual Fund,INF789F1APL2,Other
148090,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Flexi IDCW,UTI Mutual Fund,INF789F1APN8,Other
148091,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Half-Yearly IDCW,UTI Mutual Fund,INF789F1APJ6,Other
148092,UTI Bond Fund ( Segregated - 17022020) - Direct Plan - Quarterly IDCW,UTI Mutual Fund,INF789F1APH0,Other
148075,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Annual IDCW,UTI Mutual Fund,INF789F1APC1,Other
148088,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Flexi IDCW,UTI Mutual Fund,INF789F1APE7,Other
148087,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Half-Yearly IDCW,UTI Mutual Fund,INF789F1APA5,Other
148089,UTI Bond Fund ( Segregated - 17022020) - Regular Plan - Quarterly IDCW,UTI Mutual Fund,INF789F1AOY8,Other
144344,UTI Corporate Bond Fund - Direct Plan - Annual IDCW,UTI Mutual Fund,INF789F1A595,Other
144341,UTI Corporate Bond Fund - Direct Plan - Flexi IDCW,UTI Mutual Fund,INF789F1A611,Other
144339,UTI Corporate Bond Fund - Direct Plan - Growth Option,UTI Mutual Fund,-,Other
144340,UTI Corporate Bond Fund - Direct Plan - Half-Yearly IDCW,UTI Mutual Fund,INF789F1A579,Other
144346,UTI Corporate Bond Fund - Direct Plan - Quarterly IDCW,UTI Mutual Fund,INF789F1A553,Other
144337,UTI Corporate Bond Fund - Regular Plan - Annual IDCW,UTI Mutual Fund,INF789F1A504,Other
144338,UTI Corporate Bond Fund - Regular Plan - Flexi IDCW,UTI Mutual Fund,INF789F1A520,Other
144345,UTI Corporate Bond Fund - Regular Plan - Growth Option,UTI Mutual Fund,-,Other
